"Category";"Type";"Diff";"Sum";"Connectance";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"Var9";"Var10";"Var11";"Var12";"Var13";"Var14";"Var15";"Var16";"Var17";"Var18";"Var19";"Var20";"Var21";"Var22";"Var23";"Var24";"Var25";"Var26";"Var27";"Var28";"Var29";"Var30";"Var31";"Var32";"Var33";"Var34";"Var35";"Var36";"Var37";"Var38";"Var39";"Var40";"Var41";"Var42";"Var43";"Var44";"Var45";"Var46";"Var47";"Var48";"Var49";"Var50";"Var51";"Var52";"Var53";"Var54";"Var55";"Var56";"Var57";"Var58";"Var59";"Var60";"Var61";"Var62";"Var63";"Var64";"Var65";"Var66";"Var67";"Var68";"Var69";"Var70";"Var71";"Var72";"Var73";"Var74";"Var75";"Var76";"Var77";"Var78";"Var79";"Var80";"Var81";"Var82";"Var83";"Var84";"Var85";"Var86";"Var87";"Var88";"Var89";"Var90";"Var91";"Var92";"Var93";"Var94";"Var95";"Var96";"Var97";"Var98";"Var99";"Var100";"Nestedness";"Modularity";"Motif_1";"Motif_2";"Motif_3";"Motif_4";"Motif_5";"Motif_6";"Motif_7";"Motif_8";"Motif_9";"Motif_10";"Motif_11";"Motif_12";"Motif_13";"Motif_14";"Motif_15";"Motif_16";"Motif_17";"Motif_18";"Motif_19";"Motif_20";"Motif_21";"Motif_22";"Motif_23";"Motif_24";"Motif_25";"Motif_26";"Motif_27";"Motif_28";"Motif_29";"Motif_30";"Motif_31";"Motif_32";"Motif_33";"Motif_34";"Motif_35";"Motif_36";"Motif_37";"Motif_38";"Motif_39";"Motif_40";"Motif_41";"Motif_42";"Motif_43";"Motif_44"
"136";"Empirical mutualistic";"Pollination";12;70;0.12026913372582;0.243068982970541;0.221733990910113;0.168321842659834;0.106329656437815;0.0558957452017436;0.0244567267795302;0.00893818060325165;0.00290190468717148;0.00162039136970485;0.00372371375590372;0.0113695306081551;0.0299102187601255;0.0656078292888437;0.119773592733423;0.18199034653315;0.230283669733594;0.243271425343222;0.216896464240454;0.170722820138662;0.13796268724291;0.14800101954267;0.211951450583445;0.314791008192174;0.417296800095748;0.473431411675108;0.458611571522914;0.388061863560514;0.307071844439553;0.259789892795889;0.263104771992871;0.306049134029628;0.370742497053238;0.450994842906105;0.548191889912008;0.650874423395527;0.726519824189645;0.741531737748106;0.690162398174022;0.600153225642289;0.510185405647929;0.445996297169198;0.417122319925634;0.42527810146606;0.464468455538259;0.514774619306469;0.548028823098261;0.547219911111241;0.519160314143259;0.487395119807168;0.476926039010824;0.505837768767812;0.581001239326305;0.690367635064665;0.799619071136742;0.865117116215621;0.858071183367546;0.782097085070043;0.671604378535178;0.571594892949986;0.512339159521909;0.497240259693789;0.509566874413537;0.525942168983976;0.524839794193583;0.492025110807217;0.427989855909192;0.352437408260483;0.296540861316696;0.284021587977959;0.315177088938959;0.367384437169949;0.410839668955464;0.426206908583453;0.413578255111557;0.391189712968845;0.385552596559384;0.416085111080294;0.482280158164419;0.56159160053902;0.618890518483623;0.623913986883873;0.57114212925842;0.489105101659007;0.425165928138276;0.411655521451793;0.441231322797945;0.474048175468328;0.470598337745131;0.422052619939734;0.353818963776663;0.301767865437829;0.283971070539388;0.295689769272937;0.337329090485558;0.455809347132386;0.757602967568157;1.35314569387962;2.23570462272731;3.18216936912637;3.80920208072542;2.08568405015995;0.413277624369299;0.000269462036944564;0.000687787716676685;0.00121163699129619;0.00541939033743054;0.00768249457778314;0.000774467812477034;0.00162807832111961;0.0213967932133254;0.0379263106124703;0.01219174390931;0.0107238353304302;0.00128135793791821;0.0200306395295155;0.00809516720778915;0.00564928102629233;0.000403250880462495;0.00328819059068717;0.0716373304791713;0.159628933815978;0.0759298795711973;0.0546065760043114;0.020916283986606;0.0180426503758336;0.00199175785349933;0.0810251617243309;0.0501161701718716;0.061473147071626;0.0420737647615261;0.0662537427900062;0.0157550495866678;0.00949335484004696;0.0103601557980505;0.00550418608332218;0.00104769854923901;0.0058603282160671;0.00271534821844138;0.000205394140048654;0.0433325105005399;0.0318398604073588;0.0148562146802164;0.00772583462568331;0.00339371418557455;0.000148863642787556;0.00540619988806962
"137";"Empirical mutualistic";"Pollination";45;123;0.0802808302808303;0.169767686202069;0.147830547557069;0.0976094022530806;0.0488694479109593;0.0185524608659989;0.00534052486547271;0.00116569873294418;0.000193019633602176;2.55100085613484e-05;1.68256921916114e-05;0.000123418567146031;0.000793384155552363;0.00387446404652347;0.0143679444154302;0.0405626771882973;0.0877826214885209;0.148327640366318;0.204678718176424;0.251760704541014;0.305168333205345;0.371565214404523;0.425053537423321;0.433703982773934;0.397551467604246;0.344885515592095;0.302102042361398;0.278017483826619;0.274874359716407;0.304280582206056;0.374292734577196;0.460934162262246;0.516961264471885;0.512784728550861;0.452953858646593;0.363439736917688;0.284377299401915;0.261297612298681;0.314372312175873;0.417096517297853;0.524204423472466;0.614723258529702;0.68756146091748;0.729987670401666;0.721977294465778;0.665654304293349;0.588776847025846;0.521154987026181;0.476740350901668;0.455001722021973;0.450557041444374;0.45701059499716;0.463544706749799;0.45435969019945;0.419544030711278;0.371012770273179;0.342013298777551;0.359940917110466;0.417374836431374;0.473800243931093;0.487964264138137;0.451281837516173;0.390299724603636;0.339658211729765;0.319118447485324;0.327706941369896;0.346513094979305;0.35299162589427;0.339974625215145;0.317790662231098;0.303380657050907;0.317263772827568;0.376068838752606;0.462013687702691;0.5125654926521;0.475605920471259;0.37125550989511;0.270901107492204;0.218460592025644;0.195900472224509;0.164720858791552;0.117686839238265;0.0820239189400613;0.0892550642118899;0.150233977793642;0.242810913193221;0.315444724401434;0.321126665768897;0.261076827045088;0.18620470539886;0.14877143485887;0.156545744313254;0.17408517303776;0.165791064464853;0.142779238160653;0.196909646423018;0.55291172122839;1.59842329822698;3.64845353990193;6.34230814551327;8.36383741915272;1.81816855202774;0.413693289224952;0.000107525035344256;0.000346696691908475;0.000552752272948418;0.00243178292862218;0.00484680339926294;0.000341381766207048;0.00131033360562107;0.00928681056214743;0.0246003380292746;0.0141843101757932;0.00557126865641131;0.000297226998841346;0.021833305941024;0.00631045216934825;0.00409412815185315;0.000402707831992746;0.00446576411051448;0.0310424368198428;0.103003260093657;0.124246609281823;0.0301110983007774;0.0191459977382947;0.00523397529458998;0.000197878772268517;0.0978216163752043;0.102615270517453;0.0492603667625806;0.0638085449287023;0.0579739830298511;0.00949940759020451;0.0034947680689076;0.0176365588390894;0.0077749186203107;0.00145179239736674;0.00393876878519605;0.001562179315781;0.000118563727185681;0.0842632409108638;0.0392061626972348;0.0181193993970421;0.00876145059858329;0.00504754405460146;0.000469757663918441;0.0132108610915549
"138";"Empirical antagonistic";"Herbivory";30;74;0.160839160839161;0.282637238918792;0.246005178079638;0.162214192352358;0.081033235918054;0.0306667144170668;0.00879227066674701;0.00190969762940725;0.000314240605874447;3.92403651782802e-05;4.78339357825383e-06;1.33736003559385e-05;0.000120114868987213;0.00083359060390816;0.00438318543076861;0.0174605095566642;0.0526930962820763;0.120470373602163;0.208658715224034;0.273793122117356;0.272168758768337;0.204966905638998;0.116938886138025;0.0505433526917542;0.0165503530531806;0.00411000205580651;0.000818444360499764;0.000477703446675869;0.0021973739676461;0.00983799058322207;0.0335438400422385;0.0866642849990429;0.169717544753179;0.252399313078643;0.287498241525852;0.260402627571777;0.215525707910401;0.217283366066178;0.289850531033765;0.404389196445281;0.51730270494942;0.603152031098116;0.64993175847153;0.649851648278541;0.609301496194794;0.549661875047156;0.491310998546512;0.445903749772129;0.413304422531231;0.381027838867299;0.349066177733371;0.351906465748481;0.426365578369138;0.561740704781454;0.702871466039876;0.79341465294384;0.803824835830845;0.735530172487109;0.620327923601441;0.508021688971892;0.42996275257332;0.374215477813106;0.317311595502495;0.271193299579022;0.267262810946919;0.302353027589859;0.340658556704166;0.37403663455106;0.437427721073557;0.540459410602103;0.624043016817986;0.625831389392269;0.5566367927118;0.470601699626373;0.397291774291431;0.345147709950002;0.329819598791757;0.356309449047668;0.405299701500336;0.463963001801515;0.537313004839099;0.61326931738611;0.653088893310374;0.629560127552571;0.547325721103898;0.428098940623958;0.3054453667155;0.225533307333678;0.218210076253082;0.260500104071886;0.287915636061071;0.254234865025193;0.172487985093025;0.091968823918157;0.0585735915029272;0.137465121771173;0.512289354222543;1.5486962689841;3.56102164576052;6.20453766208743;8.18991459965152;1.46598826640988;0.435003631082062;0.000179275900739611;0.000573877747476253;0.000884687597128078;0.00346080434471248;0.00633993633756873;0.00076874285697583;0.00201782820886812;0.0116188321539123;0.0250557557794556;0.0175320139016769;0.00882251783259333;0.000761922578143345;0.0255984551094119;0.00477516950828713;0.00636819177844616;0.00120036907451739;0.00627173354924388;0.0337009463624043;0.0847741172366958;0.124628903757097;0.0351731522646736;0.0260320299780484;0.0103229791757401;0.000675207604416033;0.0865902600572319;0.0991142406447697;0.0261616152758657;0.0475392921135167;0.0623977567128594;0.00753348513325363;0.00585082491272479;0.0320504388849429;0.0127324862547023;0.00124908535189229;0.00588784928352971;0.003223068911123;0.000417985659876592;0.0910292872516322;0.0231217195676723;0.0246621282582664;0.0054766839024856;0.00923758051582743;0.00215228513442282;0.0160344755351727
"139";"Empirical antagonistic";"Herbivory";29;73;0.136363636363636;0.269867154189258;0.238596905952499;0.164895629406115;0.0890805994748613;0.0376175069108655;0.0124207082440114;0.00323758028477418;0.000890278804834687;0.00148535211851881;0.00614252621281176;0.0212325004380465;0.0574810491416982;0.121646968501857;0.201237598804697;0.260228789813176;0.263091456854372;0.208226859077754;0.130473420480504;0.0707352336227505;0.0518020631092699;0.0789093231530845;0.144239128696736;0.221173304793231;0.267412657128012;0.253062960818494;0.187699714365537;0.111226392715382;0.0609510391182464;0.0546630957010179;0.0964381679309094;0.180692961047236;0.286614565374488;0.381362440964608;0.438699670028973;0.453598205181719;0.441539431935912;0.429447339925601;0.438732124788294;0.465906184993031;0.483564896766678;0.466151404535728;0.415766095221703;0.364640905612569;0.348723441993557;0.374595547221041;0.417235518311768;0.44941563617938;0.464322895511719;0.474272833580991;0.496686091096341;0.532728511532981;0.55381502892168;0.523465606143577;0.440977712246242;0.352558165971753;0.310014148360234;0.324622830308945;0.371758738127566;0.434395136300236;0.519412697663447;0.624942162577505;0.716999803989516;0.756315756079266;0.732587977016705;0.658711684396059;0.547003154094131;0.407789541877978;0.262716081283735;0.141688286310602;0.0639979142482114;0.0302899241320951;0.0337946500284204;0.0719719165879742;0.140972355193611;0.219249384406444;0.266916939795706;0.254070816752222;0.189289678486887;0.111579229664453;0.0571873516554328;0.0421506900710631;0.0696065036056346;0.136500127165146;0.227028727354661;0.311770579068852;0.367529567821117;0.394878892180167;0.407347861065975;0.411892217910133;0.407619820700494;0.389403261933748;0.346684871805249;0.278106978212503;0.224431596377316;0.307052203567635;0.774158906302465;1.98274798033577;4.12788426681676;6.75095317594005;8.63572115925639;1.93644658359299;0.327333333333333;0.000231334482445795;0.000574556230911125;0.00120808007499471;0.00571229852732166;0.00648794943905168;0.000633523844083583;0.00164353321842209;0.0225452841029363;0.0332728537300795;0.0157322567963954;0.00939853034564093;0.000833106534821132;0.0191780821917808;0.00527533339381294;0.00420030844597659;0.000526172548308083;0.00422752426744081;0.071825576824216;0.141631134899755;0.128333182134325;0.0476050077111494;0.0311061719435121;0.014823550757507;0.00108258489824307;0.087328011128247;0.0568100033263782;0.0413998004173093;0.046179201064441;0.0495584988962472;0.00985968732045118;0.00520275786990837;0.0153391393752457;0.00655447700263086;0.000831594544739787;0.00393722217182255;0.00187184372070519;0.000130031146995676;0.0525567752275545;0.0240557621942;0.0122229278175935;0.00483988025038556;0.00373915147116635;0.000625963893676857;0.00886933381717016
"140";"Empirical mutualistic";"Seed dispersal";8;58;0.181818181818182;0.364631227520072;0.316384651462254;0.206680759326391;0.101650094007964;0.0376390466947314;0.0104928276738963;0.00220226491523817;0.000347992331755748;4.13992890104691e-05;3.70799539103352e-06;2.50039477758481e-07;1.26940754443785e-08;4.85195385216668e-10;1.39622478301518e-11;3.02494245915732e-13;4.93403229442425e-15;6.05912598913839e-17;5.61090746207402e-19;1.43114265483149e-19;1.63315092205885e-17;1.44241079161762e-15;9.59125070969268e-14;4.80158496534277e-12;1.80974375901294e-10;5.13538078361598e-09;1.09711287308943e-07;1.76462760241872e-06;2.13686918425353e-05;0.000194816606033173;0.00133720332524495;0.00691024753625896;0.026885630360402;0.0787597418339134;0.173769070105858;0.289150094155301;0.365249803521138;0.360971313540933;0.315135399388108;0.324221829072796;0.444008700530485;0.617052599446161;0.709541327432297;0.635759912548754;0.439102735649364;0.238727981807301;0.123435279007653;0.115425988465538;0.194034044231379;0.310659230041322;0.40582739583164;0.462659582121993;0.531227603771661;0.648275969835475;0.748493440579029;0.724339216309127;0.572130387837332;0.411028428093385;0.347643115151735;0.370762943742616;0.393953728735613;0.374297242593904;0.360496722771294;0.419715232728586;0.542999049650194;0.64346059805633;0.63877727696652;0.527571882605847;0.398012672818732;0.368581085631964;0.499909477004647;0.736950703171769;0.939566244135764;0.995842169938286;0.909756637811677;0.768843831214026;0.644665603034847;0.552615862486096;0.498749233398106;0.514211925980804;0.617197476324023;0.774536080943921;0.920222353900468;0.992547687722262;0.959665757513893;0.832906599078565;0.660708275434883;0.510754591936412;0.439828822009471;0.453333599505238;0.51022048595145;0.583285313127171;0.673012089710998;0.747200920360352;0.737482913253427;0.652560533180535;0.687350347487396;1.19895466834154;2.46768926569058;4.25785695584944;5.63544656033161;2.5335233625271;0.291208461029986;0.000158208322390591;0.000552674406217798;0.000895459104730745;0.00488441827327218;0.0060572693032611;0.000900732715477098;0.00166013266295194;0.0227081678737962;0.0347182889875406;0.00763196947212211;0.0115882322540362;0.0015715360024132;0.0184871698324152;0.00586425514994457;0.00704132506853057;0.00107898075870383;0.00401005361152685;0.0864650670750551;0.16996531018851;0.0550448942482837;0.0635617756036439;0.0219877926458443;0.0224328853928365;0.00253766149114508;0.0919960300258301;0.0289394663316869;0.044951203279764;0.0265241526098572;0.0773491035389092;0.0125680691307086;0.0124689252486771;0.010710703425843;0.0122432147087332;0.00113277158831663;0.00709828006459118;0.00543392851304217;0.000829011609326697;0.045196953540544;0.0242164205472531;0.0200439397247386;0.00936487796337372;0.00816460415750377;0.0012234776931539;0.00774060585349698
"141";"Empirical mutualistic";"Seed dispersal";10;46;0.255952380952381;0.346906330783855;0.319976886389037;0.25109482142544;0.167636918483564;0.095216967825634;0.0460120720125552;0.018916552914558;0.00661644906536943;0.00196888664330354;0.000498458742163678;0.000107361973725477;1.96736310148617e-05;3.06712391247762e-06;4.06809313665363e-07;4.59053410054205e-08;4.40705340839766e-09;3.59953312896996e-10;2.50124916013924e-11;1.47897654983063e-12;8.16492780712915e-14;1.66290992375685e-13;3.11088278387902e-12;5.04743937306077e-11;6.96766823305106e-10;8.18307698932754e-09;8.1763342686049e-08;6.95046011514546e-07;5.02668425641413e-06;3.09288178777083e-05;0.000161904899750338;0.00072106558873158;0.00273221795212411;0.00880846922911577;0.0241643860081894;0.0564225475122902;0.112202490314135;0.190319916089119;0.27636832013878;0.346565354873116;0.382762353285061;0.387607107188397;0.384076015464932;0.397091759500141;0.433956680285734;0.481688981880573;0.520453105499412;0.536714262803728;0.52607082709614;0.491690019106641;0.445615294204365;0.407907060012156;0.396224159806331;0.412841665787795;0.444898910381716;0.480088508892697;0.519930040783787;0.573886212188473;0.640699088343828;0.699850106379997;0.72500006917872;0.705945899029735;0.655994327602084;0.59824507541154;0.547443610138997;0.506961599456646;0.48011410926556;0.477133733568621;0.506396411917956;0.560329240261074;0.614015675482481;0.640513422684398;0.630891907783275;0.604307260174672;0.600205611461851;0.654256855576552;0.771124849088032;0.914498532923047;1.02619914668492;1.06320628263256;1.0247525908251;0.949412513485716;0.887557273705979;0.871953275039746;0.904120959959918;0.958716259982711;1.00007287436139;1.00260608400343;0.963137484905457;0.895924150539448;0.815782221668028;0.726489417067699;0.626081799156579;0.525261778808631;0.465891343684452;0.526383569229984;0.801959873689986;1.3508658590453;2.11946033274302;2.90186358816237;3.40332407860905;1.9476409957393;0.25416050295858;0.000249658896275438;0.000745106008263903;0.00136828557881189;0.00657241559497199;0.00784199881944243;0.00151537144018347;0.00173019421139722;0.026328369185512;0.038132009560581;0.00926834460669047;0.0171645329540066;0.00276947194240427;0.017470316718437;0.00666337658818862;0.00842453624408512;0.00176890101702132;0.00309847979020911;0.0855962299571322;0.152620934575822;0.0533553962125391;0.0787780261464472;0.025836792754086;0.0336420201081855;0.00457320908448728;0.0674214493763366;0.0258484047957732;0.0438219099873235;0.0269476780754976;0.0780793683049322;0.0172109811207556;0.0151885505268964;0.0118210584375998;0.0174683813781558;0.00135473819684346;0.00995732574679943;0.0088116043003261;0.00145344055118491;0.029982291636427;0.0199610996603478;0.0167968183005777;0.00803746818784413;0.00801617944475087;0.00204565467723362;0.00426161929921328
"142";"Empirical mutualistic";"Seed dispersal";1;33;0.444852941176471;0.483566400486585;0.446028387087773;0.350010963199138;0.233675704552888;0.132726682423641;0.0641380397750952;0.0263685283051504;0.00922292900021562;0.00274450865430315;0.000694821276955787;0.000149656084587114;2.74238492934608e-05;4.275384847699e-06;5.67067528140019e-07;6.3989263219728e-08;6.14316535715766e-09;5.01753102485158e-10;3.48658849551243e-11;2.06121874960882e-12;1.03671704994152e-13;4.43618003544495e-15;1.61499376659745e-16;5.0020244999496e-18;1.32143243916313e-19;1.94428052428623e-20;6.84227660794875e-19;2.41532271251667e-17;7.25434503832361e-16;1.85367687714937e-14;4.0297919254383e-13;7.45322063137468e-12;1.17278417790587e-10;1.5700192790241e-09;1.78815285618062e-08;1.73267484225552e-07;1.42837515244863e-06;1.00179839607922e-05;5.97766146213716e-05;0.000303455868152796;0.00131061108649644;0.00481580055905096;0.0150551743063802;0.0400445100652868;0.0906332400404946;0.174602140861696;0.286540557979931;0.401486715582344;0.483203909117704;0.507470240144069;0.482923936285374;0.447821659324412;0.44077174609327;0.469086974727409;0.502689843550408;0.499083812665374;0.43725579248867;0.332102360924811;0.221418529342402;0.142224388172549;0.116694167598735;0.151138883831651;0.237747941950853;0.353302124922135;0.462204444209248;0.532276280631361;0.555514353819908;0.552500685761832;0.550884057904912;0.556981605513142;0.550541989462846;0.509589355729144;0.440820390170408;0.386959010651999;0.406404728372656;0.542109943485767;0.797373953394673;1.12703254692811;1.44795190187896;1.66956660288053;1.73469424214303;1.64842100990963;1.47440112858567;1.29889736540212;1.18682724487996;1.15754437312074;1.18865700873299;1.23677659840953;1.26208625834613;1.24876419730153;1.21155404391634;1.1805098484429;1.17397547324214;1.18609768670509;1.20275445178166;1.22839352940442;1.29307813646537;1.42851959298095;1.63151947228943;1.84636090092223;1.98650413776351;1.48333821833568;0.321892393320965;0.000381633644317444;0.00167477243911209;0.00164323246850734;0.00531448504689994;0.0104428842672319;0.00384472241671871;0.00560149877940314;0.0137451191895489;0.0287707611856506;0.00588220451778539;0.0228412467119581;0.00678109368002069;0.0313286528016956;0.00468683963186546;0.0213651760876559;0.00797645856594062;0.0143790725987043;0.0288843050798277;0.0624554497915208;0.0170442001148055;0.0602634218344908;0.0115057812766118;0.0363245841454876;0.0104681162437157;0.0667164998202222;0.023472046124053;0.0171135880501359;0.00697348750070965;0.0979915346718897;0.0078156047158564;0.0300197440215986;0.0119347248768364;0.042446492439869;0.000318553703107949;0.0142592207104063;0.031464274675296;0.00757274694219985;0.0724346964908629;0.0127579181096203;0.0536147960310101;0.0102567984406639;0.0362047322571895;0.0146818563165099;0.0283449715824865
"143";"Empirical mutualistic";"Seed dispersal";8;58;0.186666666666667;0.363143990150144;0.315458473855085;0.206791273661844;0.102293701006478;0.0381849519855472;0.0107562844692569;0.00228643565215007;0.000366760335107429;4.43948314817271e-05;4.0551706613856e-06;2.79519772388445e-07;1.45392701217576e-08;5.7068880078502e-10;1.69037386027615e-11;3.7782688685327e-13;6.37279025536777e-15;8.11134854686851e-17;7.79082173233209e-19;5.68602513184322e-21;7.11823805000026e-21;9.65559784278675e-19;9.92662961987678e-17;7.70110724043802e-15;4.5085310760494e-13;1.99182520858635e-11;6.64062461010374e-10;1.67079233209647e-08;3.17263314344394e-07;4.54732449880259e-06;4.92082773277597e-05;0.000402231907963693;0.0024858822083988;0.0116371005566254;0.0414091313041183;0.112750061866439;0.23777841200412;0.396591381672601;0.54057769015875;0.629528241677158;0.658110388948998;0.643408005771165;0.595993969032457;0.508299583772348;0.377986142385551;0.238062756817391;0.145211977268268;0.139991430156087;0.223382214215931;0.355558776853938;0.476550918100766;0.545518444684155;0.557850431872324;0.52915567767722;0.487871190412932;0.468093279016475;0.47932993127649;0.509147357739224;0.567087027954965;0.669011691548622;0.767497311862888;0.775578227561892;0.683056250338344;0.577622037718595;0.531737900722691;0.534201777996797;0.539717128931795;0.518516182551782;0.455486337075791;0.362805495056719;0.294432538476644;0.301137859645882;0.370056512850555;0.440477636600788;0.479806208206661;0.51115279306153;0.564024261991491;0.641442032832376;0.740735627666376;0.862662331391771;0.993028448584815;1.09579264932201;1.12378073998373;1.04861009156522;0.895725774341681;0.728052520944861;0.594021798489575;0.521369472355953;0.532812336083598;0.617560483478202;0.712464293502153;0.753340022708755;0.731176870848517;0.68001546371984;0.637075849496796;0.649582999847933;0.825847496516295;1.36715655412606;2.45690483186478;3.92443205567752;5.04475013350204;2.37733571336833;0.289285499669491;0.000154037431095756;0.00054613271024859;0.00085920878773542;0.00464212803711302;0.00601046054191168;0.00087721316279856;0.00166840542251767;0.0215402342769293;0.0343103374119911;0.00770987349926032;0.0113187504563609;0.00150236507471316;0.0187315517670794;0.00609848193110926;0.00704671235110132;0.00106525885790247;0.00410899848663225;0.0819999259820136;0.168149860416081;0.0550103675193072;0.0625371965387589;0.0211461385116583;0.0214762187211492;0.00241158601540174;0.0921013806354944;0.0305264179195545;0.0479236454458433;0.0270845815533175;0.0776618718348559;0.0131101857751434;0.0123059903556564;0.0111557108377336;0.0120539291047725;0.00115428049015911;0.00729977384504435;0.00536830449799301;0.000788191530541922;0.046671341135896;0.0259683102994028;0.0207920524687499;0.00956732485994097;0.0082289996469142;0.00124530260853387;0.00807096124358219
"144";"Empirical mutualistic";"Seed dispersal";10;46;0.255952380952381;0.346906330783855;0.319976886389043;0.251094821425451;0.167636918483575;0.0952169678256422;0.0460120720125601;0.0189165529145604;0.00661644906537042;0.00196888664330387;0.000498458742163774;0.0001073619737255;1.96736310148663e-05;3.06712391247841e-06;4.06809313665477e-07;4.59053410054342e-08;4.40705340839908e-09;3.5995331289712e-10;2.50124916014015e-11;1.4789765498312e-12;8.16492780713263e-14;1.66290992375785e-13;3.11088278388079e-12;5.04743937306349e-11;6.96766823305458e-10;8.18307698933141e-09;8.17633426860851e-08;6.9504601151483e-07;5.02668425641604e-06;3.0928817877719e-05;0.000161904899750389;0.000721065588731782;0.00273221795212479;0.00880846922911768;0.0241643860081939;0.0564225475122988;0.112202490314148;0.190319916089136;0.276368320138796;0.346565354873124;0.382762353285059;0.387607107188386;0.384076015464917;0.397091759500126;0.433956680285723;0.481688981880564;0.520453105499405;0.536714262803722;0.526070827096136;0.49169001910664;0.445615294204368;0.407907060012161;0.396224159806336;0.4128416657878;0.444898910381719;0.4800885088927;0.51993004078379;0.573886212188477;0.640699088343834;0.699850106380002;0.725000069178723;0.705945899029735;0.655994327602082;0.598245075411538;0.547443610138995;0.506961599456646;0.480114109265564;0.477133733568629;0.506396411917965;0.560329240261082;0.614015675482485;0.640513422684396;0.630891907783266;0.604307260174658;0.600205611461835;0.654256855576537;0.77112484908802;0.91449853292304;1.02619914668492;1.06320628263257;1.02475259082512;0.949412513485735;0.887557273706;0.871953275039767;0.904120959959937;0.958716259982723;1.00007287436139;1.00260608400342;0.96313748490544;0.895924150539428;0.81578222166801;0.726489417067684;0.626081799156568;0.525261778808623;0.465891343684443;0.526383569229969;0.801959873689961;1.35086585904526;2.11946033274298;2.90186358816233;3.40332407860904;1.9476409957393;0.353240997229917;0.000249658896275438;0.000745106008263903;0.00136828557881189;0.00657241559497199;0.00784199881944243;0.00151537144018347;0.00173019421139722;0.026328369185512;0.038132009560581;0.00926834460669047;0.0171645329540066;0.00276947194240427;0.017470316718437;0.00666337658818862;0.00842453624408512;0.00176890101702132;0.00309847979020911;0.0855962299571322;0.152620934575822;0.0533553962125391;0.0787780261464472;0.025836792754086;0.0336420201081855;0.00457320908448728;0.0674214493763366;0.0258484047957732;0.0438219099873235;0.0269476780754976;0.0780793683049322;0.0172109811207556;0.0151885505268964;0.0118210584375998;0.0174683813781558;0.00135473819684346;0.00995732574679943;0.0088116043003261;0.00145344055118491;0.029982291636427;0.0199610996603478;0.0167968183005777;0.00803746818784413;0.00801617944475087;0.00204565467723362;0.00426161929921328
"145";"Empirical mutualistic";"Pollination";28;50;0.221445221445221;0.351779416979885;0.318885790975436;0.237535977938078;0.145396219933751;0.0731318095909818;0.0302265802001613;0.0102660024465135;0.00286517479146312;0.000657664841338169;0.000129093143995695;5.77204300337191e-05;0.000234263095750223;0.00114596424597768;0.00465289988794988;0.0155273911228187;0.0425799085725467;0.0959490071653634;0.177666577785527;0.270333898498497;0.338006503733934;0.347281609979757;0.293219488321097;0.203545826244486;0.11667127674477;0.0573864696842629;0.0317858806747152;0.0383552007060458;0.0779509656005213;0.151332738337133;0.247911260500369;0.341943141156133;0.409270442396439;0.452698227841386;0.503132997107144;0.583904503770042;0.67343763375753;0.713646606878538;0.662821775895987;0.539060720050343;0.409309671970265;0.336623890374006;0.335650240809512;0.371729453566828;0.39878917775211;0.399922446171548;0.393362172529845;0.401850518218122;0.424127906459578;0.442546659945353;0.452173010589286;0.469251485485709;0.508541413753027;0.561988809529349;0.604864722284056;0.61787173947353;0.601219953944515;0.572468878033337;0.552382824151955;0.549144001983691;0.554668937434891;0.554045107366777;0.533308224749723;0.480619684158952;0.391763754353375;0.279355830933783;0.169875451975793;0.0866550510634141;0.0367271104388709;0.0128655116570544;0.00371452109291511;0.000882635583299243;0.000172478758432271;2.77074713045975e-05;3.65829494073186e-06;3.96950815248999e-07;3.5395502377052e-08;2.59358927818773e-09;1.56167294760991e-10;7.7270137582044e-12;3.14181682976855e-13;1.11010373981805e-14;2.5494640023573e-14;8.63742724554195e-13;2.43209121309949e-11;5.62740363251003e-10;1.06995561820034e-08;1.67167923292889e-07;2.14619717053337e-06;2.26420515855802e-05;0.000196286946896493;0.0013982877444465;0.0081852353156439;0.0393727069493282;0.155628404930804;0.505489274415605;1.34916327430742;2.95901088817999;5.33283445920817;7.89767265234969;9.61102356294807;1.49152609784452;0.332081404489475;0.000615472326420607;0.000997713034408142;0.00301257507142718;0.00979572797418903;0.0119855137250329;0.00176219445038321;0.00154192014408531;0.0227595187654273;0.0367598945274792;0.0327884783580494;0.0208677511936924;0.00212499919016799;0.0215026594883157;0.0034919956204285;0.00647865606758534;0.0014123470227336;0.00192416085207285;0.0395521952926085;0.0745693313379073;0.185069289226643;0.0585346575706336;0.059558285229312;0.0242884815973774;0.00173627982611287;0.0504622521104222;0.0942838817515695;0.0167861978711136;0.0289466353099713;0.0627781772949019;0.00487194936282418;0.00575304658801578;0.0251760574786366;0.0196821571333243;0.00113376481182743;0.00712004301827629;0.00559108018632615;0.0010171490026109;0.0295491503242567;0.00531897663148756;0.00941996592226908;0.00168445057757219;0.00455449521551249;0.00084870394485368;0.00189176757173492
